transaction_id,user_id,clean_amount,clean_timestamp,clean_user_location,clean_merchant_location,merchant_category,device_id,device_type,payment_method,account_balance,transaction_status,valid_ip,location_mismatch,hour_of_day,day_of_week,is_unusual_hour,time_since_last_txn,is_high_velocity,user_avg_spend,amount_vs_avg_ratio,device_seq,is_new_device,has_invalid_ip
TXN-0403C433903E,USR0041,695.0,2024-02-18 04:13:22.933755,lucknow,lucknow,clothing,dev-c0d17bba,web,wallet,118109.53,success,missing,0,4,6,1,15202.933755,0,803.8672864170029,0.8645705617055873,6,0,1
TXN-CE4E4EDF9E52,USR0041,10300.16,2024-04-20 10:48:23.000000,beng,bangalore,electronics,dev-33e6315b,web,netbanking,115492.65,success,192.53.172.119,1,10,5,0,5380500.066245,0,798.9187733980482,12.892624649767578,5,0,0
TXN-F0F6CFC6E5B0,USR0041,3720.15,2024-05-01 03:53:43.000000,lucknow,lucknow,food & d,dev-c0d17bba,web,netbanking,116238.18,success,192.53.172.118,0,3,2,1,925520.0,0,1212.0162180329157,3.069389595581363,7,0,0
TXN-79796AA3804D,USR0042,3217.0,2024-01-13 09:11:05.000000,newyork,newyork,education,dev-f59a2f49,web,netbanking,43159.24,success,243.6.175.174,0,9,5,0,2592000.0,0,3170.3437853998757,1.0147164495749077,1,1,0
TXN-825834814FB9,USR0042,24915.57,2024-01-22 15:32:14.000000,pune,pune,clothing,dev-c99e4d4e,atm,netbanking,39958.2,success,192.81.238.76,0,15,0,0,800469.0,0,3217.0,7.7449704453062775,1,1,0
TXN-710C775F8061,USR0042,9147.73,2024-04-19 02:18:40.000000,pune,pune,clothing,dev-f59a2f49,web,card,37301.38,success,192.81.238.73,0,2,4,1,7555586.0,0,14066.285,0.6503302039946367,2,0,0
TXN-6C165EB3E7F1,USR0042,1773.72,2024-05-14 15:30:31.266346,pune,pune,grocery,dev-c99e4d4e,web,netbanking,80404.52,success,192.81.238.241,0,15,1,0,2207511.266346,0,12426.766666666668,0.14273382981676608,2,0,0
TXN-F9E97EED1CAD,USR0042,1796.4979482914705,2024-05-16 00:09:40.000000,pune,pune,education,dev-f59a2f49,atm,netbanking,78608.02,success,192.81.238.90,0,0,3,0,117548.733654,0,9763.505,0.18400133419826767,3,0,0
TXN-CA663D2D9BDC,USR0042,3774.44,2024-05-16 09:50:05.000000,jaipur,jaipur,food & dining,dev-10da320e,web,card,74833.58,success,missing,0,9,3,0,34825.0,0,8170.1035896582935,0.4619819019379219,1,1,1
TXN-9424275B6E75,USR0042,2911.425372318742,2024-05-16 21:28:58.000000,pune,pune,grocery,dev-10da320e,web,wallet,71922.15,success,192.81.238.128,0,21,3,0,41933.0,0,7437.492991381911,0.39145251925316626,2,0,0
TXN-B4B2C8474BA2,USR0042,2258.6799,2024-05-16 23:28:56.467895,pune,ahmedabad,grocery,dev-10da320e,web,netbanking,69663.47,success,192.81.238.207,1,23,3,0,7198.467895,0,6790.911902944316,0.33260332764656797,3,0,0
TXN-5A6226F474E8,USR0042,2002.7008594378449,2024-05-17 03:27:00.000000,jaipur,jaipur,food & dining,dev-10da320e,web,netbanking,67660.77,success,192.81.238.132,0,3,4,1,14283.532105,0,6224.382902576276,0.3217509088959512,4,0,0
TXN-C1EF1976C5AF,USR0042,2031.05,2024-05-19 01:27:00.000000,pune,pune,entertainment,dev-c99e4d4e,web,netbanking,67660.77,failed,192.81.238.59,0,1,6,1,165600.0,0,5755.30712000534,0.35290036728206986,3,0,0
TXN-8AE3EB4F5777,USR0042,2665.958828215658,2024-05-19 10:45:00.000000,pune,pune,unknown,dev-c99e4d4e,web,upi,64994.81,success,192.81.238.121,0,10,6,0,33480.0,0,5382.881408004805,0.49526612629780176,4,0,0
TXN-BAF6EFD0B468,USR0042,1995.18,2024-05-22 18:23:00.000000,pu,pune,food & dining,dev-f59a2f49,web,netbanking,62999.63,success,192.81.238.35,1,18,2,0,286680.0,0,5135.888446205792,0.38847806314585864,4,0,0
TXN-819681972896,USR0042,2817.0,2024-05-24 06:22:41.000000,pune,pune,travel,dev-10da320e,web,netbanking,60182.19,success,192.81.238.146,0,6,4,0,129581.0,0,4874.16274235531,0.5779454119866555,5,0,0
TXN-9DFE1EFFDEB1,USR0042,2347.5,2024-05-24 10:37:06.000000,pune,pune,travel,dev-c99e4d4e,web,netbanking,57834.69,success,192.81.238.227,0,10,4,0,15265.0,0,4715.919454481825,0.4977820375602912,5,0,0
TXN-E5F587D76345,USR0042,3784.03,2024-05-26 00:00:00.000000,pune,pune,education,dev-f59a2f49,atm,card,54050.65,success,192.81.238.23,0,0,6,0,134574.0,0,4546.746636304551,0.8322500227883903,5,0,0
TXN-AD7A75448AB4,USR0042,1946.630840032076,2024-05-27 00:00:00.000000,pune,pune,food & dining,dev-f59a2f49,web,netbanking,52104.02,success,192.81.238.4,0,0,0,0,86400.0,0,4495.898860550914,0.43297923198026517,6,0,0
TXN-8150C0CE7DAA,USR0042,2975.668990153378,2024-05-28 05:09:42.149779,pune,mumbai,clothing,dev-10da320e,atm,upi,49128.35,success,192.81.238.107,1,5,1,1,104982.149779,0,4336.569609268487,0.6861803802092145,6,0,0
TXN-F889D7E8DF3A,USR0042,1204.1398332714723,2024-05-30 04:45:00.000000,pune,pune,electronics,dev-c99e4d4e,web,netbanking,47924.21,success,192.81.238.205,0,4,3,1,171317.850221,0,4256.51663167348,0.2828932516044519,6,0,0
TXN-A41C6CA14DF8,USR0042,1547.3280611288064,2024-05-31 02:26:47.438943,pune,pune,food & dining,dev-f59a2f49,atm,card,46376.88,success,192.81.238.34,0,2,4,1,78107.438943,0,4086.940142873369,0.37860306323324555,7,0,0
TXN-240B916A1E4B,USR0043,147.6352912762922,2024-01-06 06:11:00.000000,delhi,ahmedabad,electronics,dev-54ffcbdf,atm,upi,123122.95,success,missing,1,6,5,0,2592000.0,0,3170.3437853998757,0.046567596703710475,1,1,1
TXN-AABC4DEC1A3B,USR0043,265.6653646024632,2024-01-06 09:11:00.000000,delhi,delhi,travel,dev-54ffcbdf,mobile,upi,122857.29,success,192.138.55.71,0,9,5,0,10800.0,0,147.6352912762922,1.799470467468235,2,0,0
TXN-F98B451F1FEC,USR0043,448.6587334034934,2024-03-06 09:00:00.000000,delhi,delhi,food & dining,dev-ec8bbc24,mobile,upi,122100.11,success,192.138.55.17,0,9,2,0,5183340.0,0,206.65032793937772,2.1711008937963143,1,1,0
TXN-C83C897D358E,USR0043,615.0,2024-05-14 16:57:04.000000,pune,ahmedabad,clothing,ato-7d32c693,web,card,119773.72,success,140.18.71.75,1,16,1,0,5990224.0,0,287.3197964274163,2.140471997552189,1,1,0
TXN-4DEEC9054A3D,USR0043,481.4129108488353,2024-05-16 01:12:05.843743,chennai,chennai,travel,dev-7fd08c1b,atm,upi,125644.64,success,192.138.55.250,0,1,3,1,116101.843743,0,369.2398473205622,1.3037945425021873,1,1,0
TXN-D514D3634FE1,USR0043,367.55,2024-05-19 03:49:00.000000,delhi,delhi,fuel,dev-54ffcbdf,mobile,upi,0.0,failed,192.138.55.221,0,3,6,1,268614.156257,0,391.6744600262168,0.9384068355933385,3,0,0
TXN-B94DD2720F5A,USR0043,326.72,2024-05-22 12:26:07.418355,delhi,delhi,utilities,dev-7fd08c1b,mobile,card,125317.92,success,192.138.55.202,0,12,2,0,290227.418355,0,387.65371668851407,0.8428140309419101,2,0,0
TXN-6BF849DC889C,USR0043,534.7872230049284,2024-05-25 17:01:11.000000,delhi,delhi,fuel,dev-7fd08c1b,mobile,netbanking,124783.13,success,192.138.55.228,0,17,5,0,275703.581645,0,378.9489000187263,1.4112383196418248,3,0,0
TXN-41C688F2E6A7,USR0043,266.3764142256309,2024-05-26 09:24:07.000000,delhi,delhi,food & dining,dev-54ffcbdf,mobile,upi,124516.76,success,192.138.55.181,0,9,6,0,58976.0,0,398.42869039200156,0.6685673345407886,4,0,0
TXN-95AD604A5662,USR0043,393.23,2024-05-26 14:45:54.405201,delhi,delhi,food & dining,dev-ec8bbc24,mobile,upi,124123.52,success,192.138.55.241,0,14,6,0,19307.405201,0,383.7562152624048,1.0246869604033584,2,0,0
TXN-9E3F0A7E1563,USR0043,402.12,2024-05-28 17:07:53.000000,delhi,delhi,grocery,dev-54ffcbdf,mobile,upi,123721.4,success,192.138.55.175,0,17,1,0,181318.594799,0,384.70359373616435,1.0452722462038075,5,0,0
TXN-4488A0E1ED0A,USR0043,450.8095086402701,2024-05-28 19:29:00.000000,delhi,delhi,education,dev-54ffcbdf,mobile,wallet,123270.59,success,192.138.55.182,0,19,1,0,8467.0,0,386.2869033965131,1.1670328271709436,6,0,0
TXN-84B8FC890498,USR0043,308.51678134343047,2024-06-02 09:52:57.000000,delhi,delhi,travel,dev-ec8bbc24,mobile,upi,122548.77,success,192.138.55.249,0,9,6,0,397437.0,0,391.6637871668261,0.7877081915028776,3,0,0
TXN-3F0F1B87536A,USR0043,322.1249310198348,2024-06-06 01:51:00.000000,delhi,delhi,clothing,dev-54ffcbdf,mobile,upi,121777.99,success,missing,0,1,3,1,316683.0,0,385.26786364194953,0.8361063900158026,7,0,1
TXN-619E2884FD45,USR0043,402.39,2024-06-07 10:15:06.000000,delhi,chennai,travel,dev-ec8bbc24,mobile,upi,121375.6,success,192.138.55.34,1,10,4,0,116646.0,0,380.7576541689414,1.0568139209443737,4,0,0
TXN-486D56362058,USR0043,138.77246814742406,2024-06-09 18:18:35.000000,delhi,delhi,travel,unknown,mobile,upi,121236.83,success,192.138.55.73,0,18,6,0,201809.0,0,382.1998105576786,0.3630887841468299,1,1,0
TXN-BF235CCA2D4F,USR0043,240.2070306723916,2024-06-11 05:00:00.000000,delhi,delhi,grocery,dev-ec8bbc24,mobile,card,120996.62,success,192.138.55.42,0,5,1,1,124885.0,0,366.98560165703765,0.6545407314139455,5,0,0
TXN-80CDB197E0E5,USR0043,422.7,2024-06-18 19:51:09.000000,delhi,delhi,entertainment,dev-54ffcbdf,mobile,upi,120573.92,success,192.138.55.144,0,19,1,0,658269.0,0,359.52803865794084,1.1757079915680284,8,0,0
TXN-BF17CD286AE4,USR0043,253.0,2024-06-24 13:17:28.000000,delhi,delhi,grocery,dev-54ffcbdf,mobile,upi,120320.13,success,192.138.55.78,0,13,0,0,494779.0,0,363.03759206583305,0.696897507476708,9,0,0
TXN-9583B2ABBE1B,USR0043,274.36,2024-06-25 07:57:20.335424,delhi,delhi,education,dev-7fd08c1b,web,upi,120045.77,success,192.138.55.249,0,7,1,0,67192.335424,0,357.24613985184186,0.7679858834413846,4,0,0
TXN-11C7A4DF9430,USR0044,3715.0,2024-03-06 21:23:26.000000,jaipur,jaipur,clothing,dev-c2f0f24e,atm,wallet,183270.12,success,192.73.41.87,0,21,2,0,2592000.0,0,3170.3437853998757,1.1717972055240231,1,1,0
TXN-ECF207AB1A6F,USR0044,1500.0,2024-03-10 08:20:00.000000,jaipur,jaipur,entertainment,dev-c2f0f24e,web,card,181770.11,success,192.73.41.216,0,8,6,0,298594.0,0,3715.0,0.40376850496966754,2,0,0
TXN-1CC088F31FB5,USR0044,1688.7531832876507,2024-03-10 11:50:00.000000,hyderabad,hyderabad,clothing,dev-c2f0f24e,web,card,180081.36,success,missing,0,11,6,0,12600.0,0,2607.5,0.6476522250474126,3,0,1
TXN-EC81BB70AD98,USR0044,3758.5693245272287,2024-03-15 18:36:00.000000,jaipur,jaipur,entertainment,dev-c2f0f24e,web,card,175254.83,success,192.73.41.96,0,18,4,0,456360.0,0,2301.2510610958834,1.6332721673595365,4,0,0
TXN-AFE0803D4372,USR0044,3184.9,2024-03-16 10:11:00.000000,jaipur,jaipur,travel,dev-c2f0f24e,web,wallet,0.0,success,192.73.41.206,0,10,5,0,56100.0,0,2665.5806269537197,1.1948241054300908,5,0,0
TXN-95B71538FFAD,USR0044,3159.0,2024-03-18 21:09:35.000000,jaipur,jaipur,unknown,d??,web,card,168910.49,success,192.73.41.151,0,21,0,0,212315.0,0,2769.4445015629763,1.1406619583135003,1,1,0
TXN-8420244A836E,USR0044,0.0,2024-03-19 05:32:42.000000,jaipur,jaipur,healthcare,dev-c2f0f24e,web,wallet,166936.69,success,192.73.41.23,0,5,1,1,30187.0,0,2834.3704179691467,0.0,6,0,0
TXN-124F53D22F11,USR0044,1007.6300308363376,2024-03-20 00:48:58.000000,jaipur,jaipur,healthcare,dev-c2f0f24e,web,netbanking,165929.06,success,192.73.41.142,0,0,2,0,69376.0,0,2429.4603582592686,0.4147546689795619,7,0,0
TXN-BD5F056B7253,USR0044,775.49,2024-03-22 17:35:27.000000,j,jaipur,clothing,dev-c2f0f24e,web,card,165153.57,success,192.73.41.68,1,17,4,0,233189.0,0,2251.731567331402,0.344397177624101,8,0,0
TXN-55F8E9156602,USR0044,3524.69,2024-03-22 22:21:51.000000,jaipur,jaipur,grocery,dev-c2f0f24e,web,card,161628.89,success,192.73.41.177,0,22,4,0,17184.0,0,2087.704726516802,1.6883086666176332,9,0,0
TXN-6AF4C42D96F8,USR0044,2780.2686341179087,2024-03-23 02:56:23.945575,jaipur,jaipur,healthcare,dev-c2f0f24e,web,card,158848.62,success,missing,0,2,5,1,16472.945575,0,2231.4032538651218,1.2459731860847376,10,0,1
TXN-CAE3CEF0784C,USR0044,2957.23,2024-03-24 14:32:00.000000,jaipur,jaipur,utilities,dev-c2f0f24e,web,upi,155891.38,success,192.73.41.217,0,14,6,0,128136.054425,0,2281.300106615375,1.2962915218658122,11,0,0
TXN-C0A73199FBDE,USR0044,2994.67,2024-05-07 00:05:10.000000,jaipur,jaipur,electronics,dev-c2f0f24e,web,card,147984.92,success,192.73.41.176,0,0,1,0,3749590.0,0,2337.6275977307605,1.2810723102757413,12,0,0
TXN-BF06161F5AED,USR0044,3004.34,2024-05-07 00:05:28.000000,jaipur,kolkata,unknown,dev-c2f0f24e,web,card,145099.88,success,192.73.41.168,1,0,1,0,18.0,1,2388.1693209822406,1.2580096231134212,13,0,0
TXN-091FBEB6BBEF,USR0044,3264.147357102442,2024-05-11 14:58:30.000000,jaipur,ahmedabad,grocery,unknown,mobile,card,141835.73,success,163.240.253.83,1,14,5,0,399182.0,0,2432.181512340652,1.3420656834696834,1,1,0
TXN-076F498D007D,USR0044,2323.31,2024-05-11 18:18:00.000000,jaipur,jaipur,electronics,dev-c2f0f24e,web,card,0.0,success,192.73.41.118,0,18,5,0,11970.0,0,2487.645901991438,0.9339391867631666,14,0,0
TXN-4FDEF811BE86,USR0044,3626.72,2024-05-11 18:18:27.000000,jaipur,jaipur,electronics,dev-c2f0f24e,mobile,upi,152501.44,success,192.73.41.108,0,18,5,0,27.0,1,2477.374908116973,1.4639366748560738,15,0,0
TXN-AF6979592664,USR0044,3096.34,2024-05-11 18:19:22.000000,jaipur,bangalore,electronics,dev-c2f0f24e,atm,card,151204.78,success,192.73.41.244,1,18,5,0,55.0,1,2544.983442933622,1.2166444526115976,16,0,0
TXN-DA7290D652C4,USR0044,3272.78,2024-07-05 00:04:00.000000,jaipur,jaipur,electronics,dev-c2f0f24e,web,card,149268.18,success,192.73.41.211,0,0,4,0,4686278.0,0,2575.6143627706424,1.270679351148131,17,0,0
TXN-FA63018C03BF,USR0044,1067.9580902538137,2024-12-03 04:31:00.000000,jaipur,jaipur,grocery,dev-c2f0f24e,web,card,179013.4,success,192.73.41.155,0,4,1,1,13062420.0,0,2612.307291045872,0.4088179403036704,18,0,0
TXN-A77AA1B67A6C,USR0045,7457.0,2024-01-12 14:21:55.812064,ahmedabad,ahmedabad,entertainment,dev-a65dcc48,atm,upi,0.0,failed,192.210.142.70,0,14,4,0,2592000.0,0,3170.3437853998757,2.352110837575408,1,1,0
TXN-A93A5922CD6E,USR0045,4681.6173,2024-01-12 16:09:48.000000,ahmedabad,ahmedabad,electronics,dev-a65dcc48,atm,upi,137508.67,success,192.210.142.161,0,16,4,0,6472.187936,0,7457.0,0.6278151124744332,2,0,0
TXN-8EDE397D2CBC,USR0045,5950.640980841017,2024-01-14 01:02:19.000000,ahmedabad,ahmedabad,entertainment,dev-154c46aa,atm,netbanking,131558.03,success,192.210.142.176,0,1,6,1,118351.0,0,6069.30865,0.9804479083522204,1,1,0
TXN-AFFDE86FD736,USR0045,4052.516872517184,2024-01-14 04:39:55.000000,ahmedabad,ahmedabad,fuel,dev-9c2ea584,atm,unknown,127505.51,success,192.210.142.96,0,4,6,1,13056.0,0,6029.752760280338,0.6720867383636978,1,1,0
TXN-264C994E713A,USR0045,3744.173982117353,2024-01-14 19:38:27.585088,ahmedabad,ahmedabad,education,dev-9c2ea584,atm,upi,123761.34,success,192.210.142.213,0,19,6,0,53912.585088,0,5535.44378833955,0.676399963312875,2,0,0
TXN-27F0ADA72618,USR0045,9165.478506161786,2024-01-16 05:51:00.000000,ahmedabad,ahmedabad,fuel,dev-a65dcc48,atm,upi,114595.86,success,192.210.142.194,0,5,1,1,123152.414912,0,5177.189827095111,1.7703578185389623,3,0,0
TXN-70FF8B6F4DF5,USR0045,2492.0,2024-01-17 04:04:20.062487,bangalore,bangalore,clothing,dev-9c2ea584,atm,upi,0.0,success,192.210.142.93,0,4,2,1,80000.062487,0,5841.904606939556,0.42657320915066627,3,0,0
TXN-BE3ED464983A,USR0045,4068.882663744916,2024-01-20 11:26:40.000000,ahmedabad,ahmedabad,food & dining,dev-154c46aa,atm,upi,108034.72,success,192.210.142.191,0,11,5,0,285739.937513,0,5363.346805948191,0.7586461967452639,2,0,0
TXN-F1A6E6807087,USR0045,6100.90531717155,2024-01-20 16:24:17.930617,ahmedabad,kolkata,electronics,dev-a65dcc48,atm,upi,0.0,success,192.210.142.34,1,16,5,0,17857.930617,0,5201.538788172782,1.1729039336041676,4,0,0
TXN-1A87B2A66BDC,USR0045,6985.75,2024-01-20 19:19:05.551503,ahmedabad,ahmedabad,utilities,dev-154c46aa,atm,upi,94948.07,success,192.210.142.204,0,19,5,0,10487.620886,0,5301.468402505979,1.3177009568746765,3,0,0
TXN-4F70DA513FE6,USR0045,3126.309086260393,2024-01-20 21:31:03.339912,chennai,chennai,utilities,dev-9c2ea584,atm,upi,91821.76,success,192.210.142.201,0,21,5,0,7917.788409,0,5469.896562255381,0.5715481170371262,4,0,0
TXN-6E52F9217AEC,USR0045,4.22,2024-03-27 06:58:30.000000,ahmedabad,ahmedabad,utilities,cnp-838b1dd2,atm,card,51743.22,success,192.210.142.44,0,6,2,0,5736446.660088,0,5256.843155346745,0.0008027631540956664,1,1,0
TXN-03642E0C853B,USR0045,5472.89,2024-05-13 18:56:00.000000,ahmedabad,ahmedabad,electronics,dev-a65dcc48,atm,upi,77639.43,success,192.210.142.20,0,18,0,0,4103850.0,0,4819.12455906785,1.135660620837325,5,0,0
TXN-72AAC15A8AE1,USR0045,8666.39,2024-05-13 18:57:28.000000,ahmedabad,ahmedabad,electronics,dev-a65dcc48,atm,netbanking,67122.44,success,192.210.142.109,0,18,0,0,88.0,0,4869.414208370323,1.779760277387212,6,0,0
TXN-5BCAB4FA5D83,USR0045,7570.14,2024-05-13 18:58:26.000000,ahmedabad,ahmedabad,electronics,dev-9c2ea584,web,card,60190.47,success,192.210.142.147,0,18,0,0,58.0,1,5140.6267649153,1.4726103122171774,5,0,0
TXN-2F85B07BD9F9,USR0045,13329.46,2024-06-06 11:06:24.000000,chennai,ahmedabad,food & dining,unknown,atm,wallet,82740.55,success,111.239.133.16,1,11,3,0,2045278.0,0,5302.594313920947,2.513761978710767,1,1,0
TXN-CC13B5C27292,USR0046,2709.2992290727607,2024-02-11 05:07:35.651349,chennai,lucknow,entertainment,dev-d544afbb,mobile,netbanking,25199.37,pending,missing,1,5,6,1,2592000.0,0,3170.3437853998757,0.8545758453716962,1,1,1
TXN-04B29227D054,USR0046,8136.55,2024-02-12 23:50:56.000000,chennai,chennai,food & dining,dev-d544afbb,mobile,upi,8279.39,success,192.228.28.250,0,23,0,0,153800.348651,0,2709.2992290727607,3.00319355007263,2,0,0
TXN-5E5823518181,USR0046,11542.49212491253,2024-02-16 18:59:26.000000,chennai,chennai,electronics,dev-d544afbb,mobile,netbanking,0.0,success,192.228.28.113,0,18,4,0,328110.0,0,5422.92461453638,2.128462577681379,3,0,0
TXN-E4665FF961D1,USR0046,7833.01,2024-02-17 02:10:19.000000,chennai,chennai,entertainment,dev-d544afbb,mobile,netbanking,0.0,success,192.228.28.105,0,2,5,1,25853.0,0,7462.780451328431,1.0496101339963129,4,0,0
TXN-BE488405ABFE,USR0046,9090.5712,2024-02-17 06:55:00.000000,bangalore,bangalore,entertainment,dev-d544afbb,atm,netbanking,0.0,failed,192.228.28.185,0,6,5,0,17081.0,0,7555.337838496323,1.203198504459893,5,0,0
TXN-83C0502401EB,USR0046,5370.79,2024-02-18 07:25:32.000000,madr,chennai,food & dining,de#,mobile,netbanking,0.0,success,192.228.28.250,1,7,6,0,88232.0,0,7862.384510797058,0.6830993810838865,1,1,0
TXN-02E7C6E5C78F,USR0046,5487.559801752791,2024-02-19 12:29:11.924128,chennai,chennai,entertainment,dev-d544afbb,mobile,netbanking,0.0,success,192.228.28.216,0,12,0,0,104619.924128,0,7447.118758997549,0.7368701872457806,6,0,0
TXN-FE1786B90B23,USR0046,3752.1795535281135,2024-02-19 19:36:00.000000,chennai,chennai,electronics,dev-d544afbb,mobile,netbanking,0.0,success,192.228.28.134,0,19,0,0,25608.075872,0,7167.18176510544,0.523522309223546,7,0,0
TXN-FED4178BBE48,USR0046,5397.93,2024-02-20 00:10:12.000000,chennai,chennai,food & dining,dev-d544afbb,mobile,netbanking,0.0,success,192.228.28.250,0,0,1,0,16452.0,0,6740.306488658274,0.8008434039423152,8,0,0
TXN-BB273FA32FE3,USR0046,6586.659163813668,2024-02-21 08:42:21.002137,chennai,chennai,utilities,dev-d544afbb,mobile,netbanking,0.0,success,192.228.28.128,0,8,2,0,117129.002137,0,6591.1535454740215,0.9993181175916285,9,0,0
TXN-D305679641B5,USR0046,0.0,2024-02-22 17:07:31.031404,chennai,chennai,healthcare,dev-d544afbb,mobile,wallet,0.0,success,192.228.28.253,0,17,3,0,116710.029267,0,6590.704107307986,0.0,10,0,0
TXN-49E06A3B3102,USR0046,4972.449598212906,2024-02-22 22:51:00.000000,chennai,mumbai,electronics,dev-d544afbb,mobile,netbanking,0.0,success,192.228.28.161,1,22,3,0,20608.968596,0,5991.549188461806,0.8299105011921574,11,0,0
TXN-4A309108AE2B,USR0046,7322.368697561138,2024-03-01 04:37:10.000000,chennai,chennai,unknown,new-658d5fb6,mobile,netbanking,0.0,success,241.8.140.165,0,4,4,1,625570.0,0,5906.62422260773,1.2396875794362776,1,1,0
TXN-172F82F68FCA,USR0046,16073.09,2024-06-05 09:17:59.000000,pune,chennai,healthcare,ato-f584fd1c,mobile,card,0.0,failed,191.12.164.218,1,9,2,0,8311249.0,0,6015.527643757993,2.6719335235636215,1,1,0
TXN-7A3E9D205627,USR0046,8783.429878256748,2024-11-02 20:45:00.000000,chennai,chennai,grocery,dev-d544afbb,mobile,netbanking,16415.94,success,192.228.28.210,0,20,5,0,13001221.0,0,6733.924954918136,1.3043551753273104,12,0,0
TXN-56A6413EC76A,USR0047,2624.5,2024-05-23 08:20:39.000000,mumbai,mumbai,electronics,dev-73676519,mobile,card,57317.98,success,192.176.163.78,0,8,3,0,2592000.0,0,3170.3437853998757,0.8278282007800266,1,1,0
TXN-E90E4349A9B8,USR0047,1770.5760359018695,2024-05-25 11:44:46.218978,jaipur,jaipur,healthcare,dev-73676519,mobile,netbanking,55547.4,success,192.176.163.128,0,11,5,0,185047.218978,0,2624.5,0.6746336556127006,2,0,0
TXN-09337D6D0983,USR0047,1646.289142909758,2024-05-26 15:53:33.089291,jaipur,jaipur,fuel,dev-73676519,mobile,upi,53901.11,success,192.176.163.99,0,15,6,0,101326.870313,0,2197.538017950935,0.7491516060110316,3,0,0
TXN-A27A4973DF49,USR0047,1437.247067442407,2024-05-27 12:55:50.485783,bangalore,bangalore,fuel,dev-73676519,mobile,unknown,52463.86,success,192.176.163.35,0,12,0,0,75737.396492,0,2013.7883929372092,0.7137031206188851,4,0,0
TXN-2DAA4FF76B7F,USR0047,1329.44,2024-05-28 00:00:00.000000,ahmedabad,ahmedabad,utilities,dev-73676519,mobile,upi,51134.43,success,192.176.163.101,0,0,1,0,39849.514217,0,1869.6530615635086,0.7110623998752067,5,0,0
TXN-45158649F032,USR0047,1097.51,2024-06-02 20:17:18.000000,jaipur,jaipur,travel,dev-73676519,web,netbanking,50036.91,success,192.176.163.8,0,20,6,0,505038.0,0,1761.6104492508068,0.6230151474388718,6,0,0
TXN-1A7AFF377047,USR0047,638.56,2024-06-05 13:34:40.000000,jaipur,jaipur,entertainment,dev-73676519,atm,netbanking,49398.35,success,192.176.163.25,0,13,2,0,235042.0,0,1650.927041042339,0.3867887436921183,7,0,0
TXN-5C0C8D6FA451,USR0047,958.0,2024-06-06 00:00:00.000000,hyderabad,delhi,healthcare,dev-73676519,mobile,unknown,48439.93,success,192.176.163.22,1,0,3,0,37520.0,0,1506.3031780362908,0.6359941395655596,8,0,0
TXN-883689F5A411,USR0047,2338.590558284472,2024-06-06 13:04:02.046636,jaipur,jaipur,fuel,dev-73676519,mobile,wallet,46101.34,success,192.176.163.146,0,13,3,0,47042.046636,0,1437.7652807817544,1.6265454266272579,9,0,0
TXN-89DBFB8B4852,USR0047,1733.9677012926172,2024-06-07 00:13:49.000000,jaipur,jaipur,clothing,dev-7...,web,netbanking,44367.38,success,192.176.163.83,0,0,4,0,40186.953364,0,1537.8569782820564,1.127522074227225,1,1,0
TXN-47845B0D761A,USR0047,2332.53,2024-06-07 04:01:32.000000,jaipur,jaipur,entertainment,dev-73676519,mobile,netbanking,42034.84,success,192.176.163.43,0,4,4,1,13663.0,0,1557.4680505831125,1.4976422689057947,10,0,0
TXN-6A6DAB18CA82,USR0047,1083.85,2024-06-12 09:34:53.000000,jaipur,jaipur,utilities,dev-73676519,atm,netbanking,40951.0,success,192.176.163.68,0,9,2,0,452001.0,0,1627.9282278028295,0.6657848760353483,11,0,0
TXN-3CD8AF2AD86D,USR0047,839.1587021146119,2024-06-13 04:05:35.000000,jaipur,jaipur,utilities,unknown,atm,unknown,40111.84,success,192.176.163.87,0,4,3,1,66642.0,0,1582.588375485927,0.5302444462569159,1,1,0
TXN-075097E6CE1A,USR0047,1431.750769869854,2024-06-15 14:14:49.049692,jaipur,jaipur,healthcare,dev-73676519,mobile,netbanking,38680.09,success,192.176.163.211,0,14,5,0,209354.049692,0,1525.4014775342873,0.9386058566025043,12,0,0
TXN-BED182445D7B,USR0047,977.46,2024-06-16 10:40:00.000000,jaipur,jaipur,education,dev-73676519,mobile,netbanking,37702.63,success,192.176.163.132,0,10,6,0,73510.950308,0,1518.712141272542,0.643611101143148,13,0,0
TXN-F9D15BBD45D8,USR0047,1544.582146915047,2024-06-16 17:50:17.000000,jaipur,jaipur,clothing,dev-73676519,mobile,netbanking,37702.63,failed,192.176.163.247,0,17,6,0,25817.0,0,1482.628665187706,1.0417862360037637,14,0,0
TXN-1A12FB908CEA,USR0047,533.42,2024-06-17 05:03:57.000000,jaipur,jaipur,clothin??,dev-73676519,atm,netbanking,37169.21,success,192.176.163.134,0,5,0,1,40420.0,0,1486.5007577956649,0.3588427342631041,15,0,0
TXN-63443C0D3218,USR0048,838.82,2024-01-30 00:00:00.000000,chennai,hyderabad,fuel,dev-d7256da2,web,upi,53129.83,success,192.109.213.213,1,0,1,0,2592000.0,0,3170.3437853998757,0.2645832925807971,1,1,0
TXN-CB1D70434605,USR0048,4761.96,2024-01-30 13:36:41.265372,chennai,chennai,travel,dev-d7256da2,atm,upi,48367.87,success,192.109.213.104,0,13,1,0,49001.265372,0,838.82,5.676974730252322,2,0,0
