transaction_id,user_id,transaction_amount,transaction_timestamp,user_location,merchant_location,merchant_category,device_id,device_type,payment_method,account_balance,transaction_status,ip_address,amt,ts,seconds_since_prev,fast_txn_flag,txn_count_last_5min,velocity_flag,user_avg_amount,amount_vs_user_avg,high_amount_flag,extreme_amount_flag,rolling_avg_3,spike_flag,amount_to_balance_ratio,is_new_device_for_user,user_device_count,device_user_count,is_new_city_for_user,device_location_combo,ip_clean,ip_anomaly,ip_multi_user,ip_multi_user_flag,hour,is_night,fraud_score,strong_combo_flag,fraud_label,iso_score,lgbm_prob,rf_prob,ensemble_fraud_prob,final_fraud,fraud_type
TXN-244F0D0EF9C4,USR0038,10216.883989011401,17-Mar-2024,Lucknow,Lucknow,Electronics,DEV-CDC766D7,mobile,,0.0,success,192.150.123.10,,2024-03-17 00:00:00.000000,185172.0,0,0,0,9452.19119009671,1.080786771742726,0,0,7390.618023832484,0,10216.883989011401,0,2,1.0,0,0,192.150.123.10,0,1.0,0,0,1,1,0,0,0,1.152733128255665e-06,0.0,6.916398769533989e-07,0,Not Fraud
TXN-BAD789762F00,USR0038,6243.062031896084,2024-03-18T09:21:22.430766,Ahmedabad,ahmedabad,Electronics,DEV-2BCD5E08,mobile,NetBanking,0.0,success,,,2024-03-18 09:21:22.430766,120082.430766,0,0,0,9605.129749879648,0.6499039878130213,0,0,6930.642034464512,0,6243.062031896084,0,2,1.0,1,0,,1,1.0,0,9,0,4,0,0,0,9.86524102938499e-06,0.0,5.919144617630994e-06,0,Not Fraud
TXN-F62370C27A14,USR0038,4320.911783706415,1710977469,LKO,Lucknow,Education,DEV-2BCD5E08,mobile,UPI,0.0,success,192.150.123.100,,2024-03-20 23:31:09.000000,223786.569234,0,0,0,9044.78513021572,0.4776712824266888,0,0,6926.952601537967,0,4320.911783706415,0,2,1.0,1,0,192.150.123.100,0,1.0,0,23,0,3,0,0,0,1.0546664864844398e-06,0.0,6.327998918906639e-07,0,Not Fraud
TXN-776F0E61B869,USR0038,4878.841249924699,21-Mar-2024,LKO,lucknow,Grocery,DEV-2BCD5E08,mobile,UPI,0.0,success,192.150.123.23,,2024-03-21 00:00:00.000000,1731.0,0,0,0,8369.946080714391,0.5828303280037768,0,0,5147.605021842399,0,4878.841249924699,0,2,1.0,0,0,192.150.123.23,0,1.0,0,0,1,1,0,0,0,1.1618596195090333e-06,0.0,6.971157717054199e-07,0,Not Fraud
TXN-06AEF2CA83A7,USR0038,1450.145992309198,2024-03-21T07:52:06.967577,LKO,Lucknow,Healthcare,DEV-CDC766D7,mobile,Card,0.0,success,,,2024-03-21 07:52:06.967577,28326.967577,0,0,0,7933.55797686568,0.18276329904416888,0,0,3549.966341980104,0,1450.145992309198,0,2,1.0,0,0,,1,1.0,0,7,0,2,0,0,0,8.39273454036188e-07,0.0,5.035640724217128e-07,0,Not Fraud
TXN-F13BA0A019A2,USR0038,4864.296334163563,1711049499,lucknow,Lucknow,Grocery,DEV-CDC766D7,mobile,UPI,0.0,success,192.150.123.41,,2024-03-21 19:31:39.000000,41972.032423,0,0,0,7213.178867470515,0.6742688840301955,0,0,3731.09452546582,0,4864.296334163563,0,2,1.0,0,0,192.150.123.41,0,1.0,0,19,0,1,0,0,0,4.998829914122397e-07,0.0,2.999297948473438e-07,0,Not Fraud
TXN-AE06FAAEED7F,USR0038,7805.42,2024-03-27T20:38:00.482653,Lucknow,LKO,Grocery,DEV-CDC766D7,mobile,UPI,0.0,success,192.150.123.114,,2024-03-27 20:38:00.482653,522381.482653,0,0,0,6978.29061413982,1.1183686754906679,0,0,4706.62077549092,0,7805.42,0,2,1.0,0,0,192.150.123.114,0,1.0,0,20,0,1,0,0,0,6.676273061751713e-07,0.01,0.004000400576383705,0,Not Fraud
TXN-C74C7FCC9F8F,USR0038,6949.424431647997,2024-03-28T19:32:20.701582,Lucknow,lucknow,Utilities,DEV-2BCD5E08,mobile,UPI,0.0,success,192.150.123.101,,2024-03-28 19:32:20.701582,82460.218929,0,0,0,7053.484194672564,0.985107378494957,0,0,6539.713588603853,0,6949.424431647997,0,2,1.0,0,0,192.150.123.101,0,1.0,0,19,0,1,0,0,0,6.401196462683867e-07,0.0,3.84071787761032e-07,0,Not Fraud
TXN-2DCFEB559D9A,USR0038,3641.7,2024-04-01T03:25:15.552190,LKO,Lucknow,Education,DEV-CDC766D7,mobile,UPI,0.0,success,192.150.123.210,,2024-04-01 03:25:15.552190,287574.850608,0,0,0,7044.81254775385,0.5168601882774961,0,0,6132.181477216,0,3641.7,0,2,1.0,0,0,192.150.123.210,0,1.0,0,3,1,1,0,0,0,1.3201563596877902e-06,0.0,7.920938158126741e-07,0,Not Fraud
TXN-E6D302890510,USR0038,5825.41166814319,2024-04-01T06:21:57.090832,LKO,ahmedabad,Electronics,DEV-CDC766D7,mobile,UPI,0.0,pending,192.150.123.206,,2024-04-01 06:21:57.090832,10601.538642,0,0,0,6783.034659465092,0.8586942668424563,0,0,5472.178699930395,0,5825.41166814319,0,2,1.0,0,0,192.150.123.206,0,1.0,0,6,0,1,0,0,0,1.1706909340852115e-06,0.0,7.024145604511269e-07,0,Not Fraud
TXN-05AAA195C0E9,USR0038,5930.1922,2024-04-02T04:15:19.325234,lucknow,Madras,Entertainment,,mobile,Card,0.0,success,192.150.123.221,,2024-04-02 04:15:19.325234,78802.234402,0,0,0,6714.633017227813,0.8830429216109787,0,0,5132.434622714397,0,5930.1922,1,2,,0,0,192.150.123.221,0,1.0,0,4,1,3,0,0,0,5.051043951258043e-05,0.045,0.01803030626370755,0,Not Fraud
TXN-ED9B60FC2219,USR0038,5413.849600103473,2024-04-03T13:45:39.203751,lucknow,Lucknow,Electronics,DEV-2BCD5E08,mobile,UPI,0.0,success,192.150.123.148,,2024-04-03 13:45:39.203751,120619.878517,0,0,0,6662.336962745959,0.8124832393096367,0,0,5723.151156082221,0,5413.849600103473,0,2,1.0,0,0,192.150.123.148,0,1.0,0,13,0,1,0,0,0,6.180517158615637e-07,0.0,3.7083102951693825e-07,0,Not Fraud
TXN-4FACD870A5BA,USR0038,6002.617305027485,04-04-2024 08:29,LKO,Lucknow,Clothing,DEV-2BCD5E08,mobile,UPI,0.0,success,192.150.123.203,,2024-04-04 08:29:00.000000,67400.796249,0,0,0,6584.306502580804,0.9115167688360503,0,0,5782.21970171032,0,6002.617305027485,0,2,1.0,0,0,192.150.123.203,0,1.0,0,8,0,1,0,0,0,6.180517158615637e-07,0.0,3.7083102951693825e-07,0,Not Fraud
TXN-D4C603CC23D4,USR0038,4318.696414921255,2024-04-05T23:14:27.720072,lucknow,LKO,Utilities,DEV-CDC766D7,mobile,UPI,0.0,success,192.150.123.170,,2024-04-05 23:14:27.720072,139527.720072,0,0,0,6550.08949096002,0.6592333108684764,0,0,5245.054440017404,0,4318.696414921255,0,2,1.0,0,0,192.150.123.170,0,1.0,0,23,0,1,0,0,0,6.180517158615637e-07,0.0,3.7083102951693825e-07,0,Not Fraud
TXN-4D41B0400AE5,USR0038,5270.996249416241,08-Apr-2024,lucknow,LKO,Travel,,mobile,UPI,0.0,success,192.150.123.16,,2024-04-08 00:00:00.000000,175532.279928,0,0,0,6426.123208957866,0.8201175048378936,0,0,5197.436656454994,0,5270.996249416241,0,2,,0,0,192.150.123.16,0,1.0,0,0,1,1,0,0,0,3.098884284704071e-06,0.005,0.0020018593305708224,0,Not Fraud
TXN-76AC6DBDEDB1,USR0038,3559.40166323088,08/04/2024 16:29:22,lucknow,lucknow,Fu??,DEV-CDC766D7,mobile,UPI,0.0,success,192.150.123.114,,2024-04-08 16:29:22.000000,59362.0,0,0,0,6365.327053192518,0.5590981477217619,0,0,4383.0314425227925,0,3559.40166323088,0,2,1.0,0,0,192.150.123.114,0,1.0,0,16,0,1,0,0,0,6.471712407327124e-07,0.0,3.883027444396274e-07,0,Not Fraud
TXN-08735C046496,USR0038,4581.914305569639,1712885989,LKO,LKO,Utilities,DEV-2BCD5E08,ATM,UPI,0.0,success,192.150.123.137,,2024-04-12 01:39:49.000000,292227.0,0,0,0,6225.030783694436,0.7359286300943725,0,0,4470.770739405586,0,4581.914305569639,0,2,1.0,0,0,192.150.123.137,0,1.0,0,1,1,1,0,0,0,1.1795426088779281e-06,0.0,7.077255653267568e-07,0,Not Fraud
TXN-6FC30BF0182B,USR0038,7298.920390418903,04-13-2024 08:43,lucknow,Kolkata,Entertainment,DEV-CDC766D7,mobile,NetBanking,0.0,success,192.150.123.236,,2024-04-13 08:43:00.000000,111791.0,0,0,0,6146.787141878969,1.1872435108721264,0,0,5146.74545307314,0,7298.920390418903,0,2,1.0,0,0,192.150.123.236,0,1.0,0,8,0,1,0,0,0,6.373398701687558e-07,0.0,3.8240392210125344e-07,0,Not Fraud
TXN-E1BF8C8B63FD,USR0038,5351.5801229152585,04-05-2024 02:55,LKO,LKO,Utilities,DEV-2BCD5E08,mobile,Wallet,0.0,success,192.150.123.17,,2024-05-04 02:55:00.000000,1793520.0,0,0,0,6199.15683499442,0.8631362504751986,0,0,5744.138272967933,0,5351.5801229152585,0,2,1.0,0,0,192.150.123.17,0,1.0,0,2,1,1,0,0,0,1.4349089069195181e-06,0.0,8.609453441517108e-07,0,Not Fraud
TXN-92FBB895C399,USR0039,8313.71,1705415673,jaipur,Jaipur,Entertainment,NEW-F9888636,mobile,Card,11388.86,success,2.244.81.176,,2024-01-16 14:34:33.000000,999999.0,0,0,0,3157.0889808457882,2.632512905881914,0,0,8313.71,0,0.7299220534756352,1,4,1.0,1,1,2.244.81.176,0,1.0,0,14,0,10,1,1,0,0.999999209458791,1.0,0.9999995256752746,1,Device + Location Fraud
TXN-7787C9FC1D78,USR0039,11497.202120571128,2024-01-19T15:34:26.284642,Jaipur,Jaipur,Grocery,DEV-FA6637A2,web,UPI,97072.39,success,192.18.153.231,,2024-01-19 15:34:26.284642,262793.284642,0,0,0,8313.71,1.3827544340778126,0,0,9905.456060285564,0,0.1184382467797934,1,4,1.0,1,1,192.18.153.231,0,1.0,0,15,0,9,1,1,0,0.9999991225378432,0.99,0.9959994735227059,1,Device + Location Fraud
TXN-7F46C1F4E912,USR0039,10097.490798591269,2024-01-19T15:36:15.624260,Jaipur,jaipur,Utilities,DEV-FA6637A2,mobile,UPI,97072.39,failed,192.18.153.8,,2024-01-19 15:36:15.624260,109.339618,0,1,0,9905.456060285564,1.0192838626793645,0,0,9969.467639720799,0,0.10401914261561555,0,4,1.0,0,0,192.18.153.8,0,1.0,0,15,0,0,0,0,0,4.6740788755637993e-07,0.0,2.8044473253382796e-07,0,Not Fraud
TXN-3C0B0AC85D7C,USR0039,0.0,1705743546,JAI,jaipur,Clothing,DEV-FA6637A2,mobile,UPI,89525.36,success,192.18.153.55,,2024-01-20 09:39:06.000000,64970.37574,0,1,0,9969.467639720799,0.0,0,0,7198.230973054132,0,0.0,0,4,1.0,1,0,192.18.153.55,0,1.0,0,9,0,2,0,0,0,1.540195217515049e-06,0.0,9.241171305090294e-07,0,Not Fraud
TXN-E71B48B458D2,USR0039,5463.734392874177,2024-01-20T15:02:32.861644,JAI,Jaipur,Travel,DEV-FA6637A2,mobile,UPI,84061.62,success,192.18.153.224,,2024-01-20 15:02:32.861644,19406.861644,0,1,0,7477.100729790599,0.730631291326183,0,0,5187.075063821815,0,0.06499600408450483,0,4,1.0,0,0,192.18.153.224,0,1.0,0,15,0,0,0,0,0,3.8830152375848616e-07,0.0,2.329809142550917e-07,0,Not Fraud
TXN-5FF777A6B058,USR0039,10010.69,2024-01-20T15:27:45.370059,JAI,jaipur,Fuel,DEV-FA6637A2,web,Card,74050.93,success,192.18.153.22,,2024-01-20 15:27:45.370059,1512.508415,0,1,0,7074.427462407315,1.4148530322991968,0,0,5158.141464291392,0,0.13518472779845173,0,4,1.0,0,0,192.18.153.22,0,1.0,0,15,0,0,0,0,0,4.3246475353268794e-07,0.0,2.5947885211961276e-07,0,Not Fraud
TXN-2D65BB962AC2,USR0039,9244.02,2024-01-23T14:16:55.087471,JAI,JAI,Clothing,DEV-FA6637A2,mobile,UPI,64806.92,success,192.18.153.109,,2024-01-23 14:16:55.087471,254949.717412,0,1,0,7563.804552006096,1.2219773738303121,0,0,8239.481464291393,0,0.14263719619453918,0,4,1.0,0,0,192.18.153.109,0,1.0,0,14,0,0,0,0,0,4.531562742995086e-07,0.0,2.7189376457970514e-07,0,Not Fraud
TXN-D8EB9D0A6560,USR0039,11255.540014298618,24/01/2024 07:45:57,JAI,JAI,Education,DEV-FA6637A2,mobile,UPI,53551.38,success,192.18.153.217,,2024-01-24 07:45:57.000000,62941.912529,0,1,0,7803.835330290939,1.4421239575184026,0,0,10170.083338099541,0,0.21017814734468607,0,4,1.0,0,0,192.18.153.217,0,1.0,0,7,0,0,0,0,0,4.3247146821509204e-07,0.0,2.5948288092905523e-07,0,Not Fraud
TXN-51EF1A474954,USR0039,7953.839653734075,24/01/2024 19:03:31,Jaipur,jaipur,Electronics,DEV-FA6637A2,mobile,UPI,45597.54,success,192.18.153.124,,2024-01-24 19:03:31.000000,40654.0,0,1,0,8235.298415791898,0.9657056182524604,0,0,9484.466556010897,0,0.1744318930767098,0,4,1.0,0,0,192.18.153.124,0,1.0,0,19,0,0,0,0,0,4.1952623640051715e-07,0.0,2.517157418403103e-07,0,Not Fraud
TXN-140B7964575A,USR0039,12489.687799031166,"January 26, 2024 02:18 AM",JAI,Jaipur,Education,DEV-FA6637A2,mobile,NetBanking,33107.85,success,192.18.153.120,,2024-01-26 02:18:00.000000,112469.0,0,1,0,8204.025220007697,1.5221998061109492,0,0,10566.355822354619,0,0.3772310967922826,0,4,1.0,0,0,192.18.153.120,0,1.0,0,2,1,0,0,0,0,1.0330799433617558e-06,0.0,6.198479660170534e-07,0,Not Fraud
TXN-E3E81B7A2FAB,USR0039,9190.45416508176,"January 29, 2024 03:41 AM",jaipur,Jaipur,Fuel,NEW-BB41D10C,mobile,UPI,2198.41,success,2.206.28.209,,2024-01-29 03:41:00.000000,264180.0,0,1,0,8632.591477910044,1.0644995409611988,0,0,9877.993872615667,0,4.178599790435507,1,4,1.0,0,0,2.206.28.209,0,1.0,0,3,1,3,0,0,0,7.049380073537796e-06,0.0,4.229628044122677e-06,0,Not Fraud
TXN-FC51C2FA1732,USR0039,7954.76,"January 29, 2024 09:44 AM",ahmedabad,AMD,Grocery,DEV-FA6637A2,mobile,UPI,25153.09,success,192.18.153.149,,2024-01-29 09:44:00.000000,21780.0,0,1,0,8683.306267652926,0.9159925680684109,0,0,9878.30065470431,0,0.3162412156432612,0,4,1.0,1,0,192.18.153.149,0,1.0,0,9,0,2,0,0,0,1.1311287237148922e-06,0.0,6.786772342289353e-07,0,Not Fraud
TXN-51919776B837,USR0039,5450.52,01/02/2024 21:57:12,JAI,JAI,Entertainment,DEV-FA6637A2,mobile,UPI,19702.57,success,192.18.153.121,,2024-02-01 21:57:12.000000,303192.0,0,1,0,8622.594078681848,0.6320473749424363,0,0,7531.911388360587,0,0.2766260124434303,0,4,1.0,0,0,192.18.153.121,0,1.0,0,21,0,0,0,0,0,4.3944216332949633e-07,0.0,2.636652979976978e-07,0,Not Fraud
TXN-80FCA10E5C43,USR0039,8844.535096142903,1707968982,JAI,Jaipur,Grocery,NEW-335A9257,mobile,UPI,2198.41,failed,27.183.61.36,,2024-02-15 03:49:42.000000,1144350.0,0,1,0,8378.588380321708,1.0554856270641,0,0,7416.605032047635,0,4.0213216708766915,1,4,1.0,0,0,27.183.61.36,0,1.0,0,3,1,3,0,0,0,6.286856992450623e-06,0.005,0.0020037721141954704,0,Not Fraud
TXN-39BF18B96377,USR0040,4408.562587633807,1711187089,New Delhi,Delhi,Healthcare,DEV-12899003,ATM,Card,46456.2,success,192.153.11.237,,2024-03-23 09:44:49.000000,999999.0,0,0,0,3157.0889808457882,1.395958953142961,0,0,4408.562587633807,0,0.09489514192921243,1,2,1.0,1,1,192.153.11.237,0,1.0,0,9,0,9,1,1,0,0.9999990400583749,1.0,0.999999424035025,1,Device + Location Fraud
TXN-A251FF1CBDD6,USR0040,6609.92302232757,1711355333,DEL,New Delhi,,DEV-12899003,ATM,Card,39846.27,success,192.153.11.147,,2024-03-25 08:28:53.000000,168244.0,0,0,0,4408.562587633807,1.498997438173224,0,0,5509.242804980689,0,0.1658814524138685,0,2,1.0,1,0,192.153.11.147,0,1.0,0,8,0,2,0,0,0,1.006361345497883e-06,0.0,6.038168072987298e-07,0,Not Fraud
TXN-15ED561CA7B3,USR0040,9244.21293799638,"March 28, 2024 01:10 AM",DELHI,BLR,,DEV-12899003,ATM,Card,26389.89,success,192.153.11.45,,2024-03-28 01:10:00.000000,232867.0,0,0,0,5509.242804980689,1.67764166937264,0,0,6754.232849319252,0,0.35028045427783533,0,2,1.0,1,0,192.153.11.45,0,1.0,0,1,1,2,0,0,0,3.0375107637870083e-06,0.0,1.8225064582722049e-06,0,Not Fraud
TXN-BD9E31CA3D03,USR0040,6420.75,1711648072,DEL,Bengaluru,Utilities,DEV-12899003,ATM,UPI,26389.89,pending,192.153.11.88,,2024-03-28 17:47:52.000000,59872.0,0,0,0,6754.232849319252,0.9504853708554312,0,0,7424.9619867746505,0,0.24329418219696267,0,2,1.0,0,0,192.153.11.88,0,1.0,0,17,0,0,0,0,0,4.1952653511333537e-07,0.0,2.517159210680012e-07,0,Not Fraud
TXN-F4DED8F9A827,USR0040,5549.758724049497,2024-04-01T19:37:04.396300,New Delhi,Delhi,Travel,DEV-12899003,web,Card,20840.13,success,not_an_ip,,2024-04-01 19:37:04.396300,352152.3963,0,0,0,6670.862136989439,0.8318155576508552,0,0,7071.573887348626,0,0.2662887628477677,0,2,1.0,0,0,,1,1.0,0,19,0,1,0,0,0,6.87641873261503e-07,0.005,0.002000412585123957,0,Not Fraud
TXN-5396AE0959A8,USR0040,5729.13,2024-04-02T04:08:34.636955,Delhi,New Delhi,Travel,DEV-12899003,ATM,Card,15111.01,success,192.153.11.210,,2024-04-02 04:08:34.636955,30690.240655,0,0,0,6446.641454401451,0.8885621262468058,0,0,5899.879574683165,0,0.37911105140878015,0,2,1.0,1,0,192.153.11.210,0,1.0,0,4,1,2,0,0,0,3.094448822561639e-06,0.0,1.8566692935369834e-06,0,Not Fraud
TXN-56F13168B1F4,USR0040,4903.862123615281,2024-04-03T02:35:39.543351,DELHI,New Delhi,Clothing,DEV-12899003,ATM,Card,0.0,success,192.153.11.175,,2024-04-03 02:35:39.543351,80824.906396,0,0,0,6327.056212001208,0.7749397222981471,0,0,5394.250282554926,0,4903.862123615281,0,2,1.0,0,0,192.153.11.175,0,1.0,0,2,1,1,0,0,0,1.0540193485147856e-06,0.0,6.324116091088713e-07,0,Not Fraud
TXN-87D45D3ABBFC,USR0040,1818.03,2024-04-03T13:33:43.337059,delhi,DEL,,DEV-12899003,ATM,Wallet,8389.12,success,192.153.11.98,,2024-04-03 13:33:43.337059,39483.793708,0,0,0,6123.742770803219,0.2968336904966178,0,0,4150.34070787176,0,0.21668700805232818,0,2,1.0,1,0,192.153.11.98,0,1.0,0,13,0,2,0,0,0,9.932091801892108e-07,0.0,5.959255081135264e-07,0,Not Fraud
TXN-63F1C3EE268C,USR0040,4410.0,2024-04-05T06:54:24.193027,JAI,pune,Healthcare,DEV-12899003,web,Card,3979.03,success,192.153.11.167,,2024-04-05 06:54:24.193027,148840.855968,0,0,0,5585.528674452817,0.7893989733135928,0,0,3710.6307078717605,0,1.1080318490061631,0,2,1.0,1,0,192.153.11.167,0,1.0,0,6,0,3,0,0,0,2.6567927722295503e-06,0.0,1.59407566333773e-06,0,Not Fraud
TXN-3AE3A9E91444,USR0040,8908.44,1712340334,lucknow,LKO,Food & Dining,DEV-12899003,ATM,Card,0.0,success,,,2024-04-05 18:05:34.000000,40269.806973,0,0,0,5454.914377291392,1.6328042164808727,0,0,5045.49,0,8908.44,0,2,1.0,1,0,,1,1.0,0,18,0,4,0,0,0,8.896866065875919e-06,0.0,5.338119639525551e-06,0,Not Fraud
TXN-AE46FDB735EC,USR0040,7756.31,2024-04-07T15:35:00.053748,DELHI,delhi,Utilities,DEV-12899003,ATM,NetBanking,0.0,success,192.153.11.50,,2024-04-07 15:35:00.053748,163766.053748,0,0,0,5800.266939562253,1.337002775567033,0,0,7024.916666666667,0,7756.31,0,2,1.0,0,0,192.153.11.50,0,1.0,0,15,0,1,0,0,0,6.598883655993021e-07,0.0,3.959330193595813e-07,0,Not Fraud
TXN-09660F46EE6D,USR0040,5053.115325424828,04-18-2024 20:23,Delhi,DELHI,Electronics,NEW-FE1218DE,mobile,UPI,0.0,success,46.93.44.95,,2024-04-18 20:23:00.000000,967679.946252,0,0,0,5978.089035965685,0.8451313059613432,0,0,7239.288441808276,0,5053.115325424828,1,2,1.0,0,0,46.93.44.95,0,1.0,0,20,0,3,0,0,0,1.4861939438740846e-05,0.01,0.004008917163663244,0,Not Fraud
TXN-E90C9FC999D9,USR0041,826.539872233374,26/01/2024 22:23:13,Lucknow,LKO,Healthcare,DEV-95E78842,web,UPI,132361.23,success,192.53.172.179,,2024-01-26 22:23:13.000000,999999.0,0,0,0,3157.0889808457882,0.2617215275587368,0,0,826.539872233374,0,0.006244529668572175,1,3,1.0,1,1,192.53.172.179,0,1.0,0,22,0,9,1,1,0,0.9999992675286076,1.0,0.9999995605171645,1,Device + Location Fraud
TXN-192911CCAE9C,USR0041,310.1366383353477,28/01/2024 03:23:51,Bombay,Mumbai,Travel,DEV-33E6315B,web,NetBanking,132051.09,success,192.168..1,,2024-01-28 03:23:51.000000,104438.0,0,0,0,826.539872233374,0.374769420473176,0,0,568.3382552843609,0,0.002348593182700461,1,3,1.0,1,1,,1,1.0,0,3,1,10,1,1,0,0.9999991855608467,1.0,0.999999511336508,1,Device + Location Fraud
TXN-BE92DF0C90E0,USR0041,1335.2754262480053,"January 29, 2024 12:18 AM",LKO,LKO,Education,DEV-C0D17BBA,web,NetBanking,130715.82,success,192.53.172.126,,2024-01-29 00:18:00.000000,75249.0,0,0,0,568.3382552843609,2.3453112694510407,0,0,823.983978938909,0,0.010215023791490684,1,3,1.0,1,1,192.53.172.126,0,1.0,0,0,1,9,1,1,0,0.9999992363886132,0.985,0.993999541833168,1,Device + Location Fraud
TXN-B78DB7F4B3F8,USR0041,1302.89,1706677252,lucknow,lucknow,Electronics,DEV-95E78842,web,NetBanking,129412.93,success,192.53.172.67,,2024-01-31 05:00:52.000000,189772.0,0,0,0,823.983978938909,1.5792912750569676,0,0,982.7673548611177,0,0.010067617914083903,0,3,1.0,1,0,192.53.172.67,0,1.0,0,5,1,2,0,0,0,3.974066210339609e-06,0.0,2.3844397262037655e-06,0,Not Fraud
TXN-E97F0993A47F,USR0041,1005.36,1706686715,Lucknow,LKO,,DEV-33E6315B,web,NetBanking,128407.57,success,192.53.172.168,,2024-01-31 07:38:35.000000,9463.0,0,0,0,943.7104842041817,1.0641990501956893,0,0,1214.5084754160018,0,0.007829383973359411,0,3,1.0,0,0,192.53.172.168,0,1.0,0,7,0,0,0,0,0,3.2387276915017427e-07,0.0,1.9432366149010457e-07,0,Not Fraud
TXN-E445745E8F6E,USR0041,927.0,"February 01, 2024 10:58 PM",lucknow,lucknow,Clothing,DEV-95E78842,web,NetBanking,127480.56,success,192.53.172.1,,2024-02-01 22:58:00.000000,141565.0,0,0,0,956.0403873633455,0.9686111602394262,0,0,1078.4166666666667,0,0.007271639914039333,0,3,1.0,0,0,192.53.172.1,0,1.0,0,22,0,0,0,0,0,3.1406295383019125e-07,0.0,1.8843777229811473e-07,0,Not Fraud
TXN-FCD6F6F6778E,USR0041,830.8898067166073,"February 02, 2024 10:23 PM",LKO,lucknow,Clothing,DEV-95E78842,mobile,NetBanking,126649.67,success,192.53.172.1,,2024-02-02 22:23:00.000000,84300.0,0,0,0,951.2003228027879,0.8725997952520065,0,0,921.0832689055356,0,0.0065604848889990654,0,3,1.0,0,0,192.53.172.1,0,1.0,0,22,0,0,0,0,0,3.1406295383019125e-07,0.0,1.8843777229811473e-07,0,Not Fraud
TXN-1889B891F7AD,USR0041,1233.259158812008,2024-02-03T03:02:06.964046,Lucknow,LKO,Electronics,DEV-33E6315B,web,NetBanking,125416.42,success,192.53.172.15,,2024-02-03 03:02:06.964046,16746.964046,0,0,0,934.0131062190477,1.3189752642067132,0,0,997.049655176205,0,0.009833236553678175,0,3,1.0,0,0,192.53.172.15,0,1.0,0,3,1,0,0,0,0,6.132736707140778e-07,0.0,3.6796420242844665e-07,0,Not Fraud
TXN-09F0B7EC9105,USR0041,1098.6,2024-02-03T19:24:14.795973,Lucknow,lucknow,Food & Dining,DEV-33E6315B,web,NetBanking,124317.82,success,192.53.172.197,,2024-02-03 19:24:14.795973,58927.831927,0,0,0,971.4188627931678,1.1297600674306034,0,0,1054.2496551762051,0,0.00883695646403336,0,3,1.0,0,0,192.53.172.197,0,1.0,0,19,0,0,0,0,0,3.2387945238252334e-07,0.0,1.94327671429514e-07,0,Not Fraud
TXN-EDE1BC0B1E83,USR0041,1.0,04-Feb-2024,CCU,CCU,Clothing,DEV-95E78842,web,UPI,124316.82,success,192.53.172.162,,2024-02-04 00:00:00.000000,16545.204027,0,0,0,985.5501002605937,0.0010136332657975035,0,0,777.6197196040026,0,8.043899096686219e-06,0,3,1.0,1,0,192.53.172.162,0,1.0,0,0,1,2,0,0,0,3.5276140447307946e-06,0.0,2.116568426838477e-06,0,Not Fraud
TXN-D1044955AA19,USR0041,717.77,04-Feb-2024,lucknow,LKO,Utilities,DEV-95E78842,web,NetBanking,124316.82,pending,192.53.172.7,,2024-02-04 00:00:00.000000,0.0,1,1,0,887.0950902345343,0.8082130031936628,0,0,605.79,0,0.005773669454628467,0,3,1.0,0,0,192.53.172.7,0,1.0,0,0,1,1,0,0,0,2.086570023251342e-05,0.01,0.004012519420139508,0,Not Fraud
TXN-405D50B1A496,USR0041,463.4985961963335,2024-02-04T15:24:02.660371,lucknow,Lucknow,Clothing,DEV-95E78842,web,NetBanking,123853.32,success,192.53.172.248,,2024-02-04 15:24:02.660371,55442.660371,0,1,0,871.701900213213,0.5311075821916905,0,0,394.0895320654445,0,0.0037422884901901965,0,3,1.0,0,0,192.53.172.248,0,1.0,0,15,0,0,0,0,0,3.53386207324644e-07,0.0,2.120317243947864e-07,0,Not Fraud
TXN-66ECD0F93E65,USR0041,404.73,09/02/2024 17:44:38,Pune,pune,Education,DEV-C0D17BBA,web,Wallet,123448.59,success,192.53.172.31,,2024-02-09 17:44:38.000000,440435.339629,0,1,0,837.6849582118062,0.482576915249489,0,0,528.6661987321112,0,0.0032785042056437774,0,3,1.0,1,0,192.53.172.31,0,1.0,0,17,0,2,0,0,0,1.5585510490319928e-06,0.0,9.351306294191956e-07,0,Not Fraud
TXN-F1DB443350F2,USR0041,1229.26,2024-02-10T15:49:05.795370,Lucknow,LKO,Travel,DEV-95E78842,web,NetBanking,122219.32,success,192.53.172.237,,2024-02-10 15:49:05.795370,79467.79537,0,1,0,804.380730657052,1.5263091767754804,0,0,699.1628653987779,0,0.010057738353164187,0,3,1.0,0,0,192.53.172.237,0,1.0,0,15,0,0,0,0,0,3.393167234884661e-07,0.0,2.0359003409307963e-07,0,Not Fraud
TXN-91FA7AEC608E,USR0041,823.72,1707667130,lucknow,LKO,Grocery,DEV-C0D17BBA,web,NetBanking,121395.61,success,192.53.172.4,,2024-02-11 15:58:50.000000,86984.20463,0,1,0,834.729249895834,0.9856302146929394,0,0,819.2366666666667,0,0.006785362457814926,0,3,1.0,0,0,192.53.172.4,0,1.0,0,15,0,0,0,0,0,3.140627302099144e-07,0.0,1.8843763812594863e-07,0,Not Fraud
